hotel_id,hotel_name,hotel_formerly_name,hotel_translated_name,addressline1,addressline2,zipcode,city,state,country,countryisocode,longitude,latitude
1061858,Via Limehouse Hostel,,????????????????????,628-634 Commercial Road,,E14 7HS,????,"London,?England",????,GB,-0.034687,51.512198
1064476,An Mor Hotel,,??????????,Hartland Terrace,,EX23 8JY,????,"South West,?England",????,GB,-4.545923,50.830893
1065526,Ibis Styles Glasgow Centre George Square,,?????????????????????????????????? ,"74 Miller Street
G11DT  GLASGOW 
UNITED KINGDOM",,G1 1DT,????????,Scotland,????,GB,-4.250465,55.859517
1065975,South Lodge Guest House,,????????????,19 The Vale,,CT10 1RB,??????,"South East,?England",????,GB,1.437113,51.356116
1066042,The Luxurious Duplex (Peymans),,,Rustat Road,,CB1 3QR,????,East of England,????,GB,0.140219,52.190813
1066043,The Luxurious Penthouse (Peymans),,,Homerton Street,,CB2 0NU,????,East of England,????,GB,0.134955,52.188966
1066044,The Luxurious Riverside (Peymans),,,Bartholomew's Ct,,CB5 8JB,????,East of England,????,GB,0.143573,52.213335
1066045,The Luxurious Suite (Peymans),,,Fitzwilliam Road,,CB2 8BN,????,East of England,????,GB,0.131496,52.189967
1066062,The Spires Edinburgh,,??????????????????,93-95 Hanover Street,,EH2 1DJ,??????,Scotland,????,GB,-3.197458,55.954647
1066285,Delta Avenue,,??????????????,63 -65 Camden High Street,,NW1 7JL,????,"London,?England",????,GB,-0.140376,51.536246
1070159,Pear Tree Inn,,????????,"Top Lane, Whitley, Melksham",,SN12 8QX,????????,"South West,?England",????,GB,-2.171069,51.396564
1076404,Flexistay Addiscombe Aparthotel,,????????????????????????????,175-177 Lower Addiscombe Road,,CR0 6PZ,????,"London,?England",????,GB,-0.07608,51.379298
1076823,Holiday Inn London Luton Airport,,????????????????????&??????,"Airport Way?,?London Luton Airport?",,LU2 9LF?,????,,????,GB,-0.383367,51.876194
1076824,Holiday Inn Express London-Ealing,,????????????????-????,67-75 The Broadway,,?W13 9BP?,????,,????,GB,-0.324973,51.509953
1077262,SACO Hammersmith - Gooch House,,SACO????-??????????????????,63-75 Glenthorne Road,,W6 0LJ,????,"London,?England",????,GB,-0.231136,51.494301
1077263,The Luxurious Semi-Circle (Peymans),,,Glenalmond Avenue,,CB2 8DS,????,East of England,????,GB,0.133335,52.189761
1077265,Comfort Inn Kings Cross St Pancras,,??????????????????????????,2-5 Saint Chad's Street,,WC1H 8BD,????,"London,?England",????,GB,-0.121623,51.529971
1077496,The Royal Greenwich Collections,,????????????????,30 Norman Road,,SE10 9QZ,????,"London,?England",????,GB,-0.016781,51.479829
1077506,The Kensington Residencies,,??????????,"York House, Avonmore Place",,W14 8RW,????,"London,?England",????,GB,-0.208455,51.495601
1077516,Holiday Inn Belfast City Centre,,,40 Hope Street?,,,??????????,,????,GB,-5.936007,54.593079
1078112,Cameron House,,??????????,"Lyndhurst Road, Landford, Salisbury, Wiltshire",,SP5 2AS,??????,"South West,?England",????,GB,-1.633194,50.96343
1080871,FG Property South Kensington - Gloucester Road,,,Gloucester Road,,SW7 4QN,????,"London,?England",????,GB,-0.183202,51.496922
1080904,FG Property Earls Court - Warwick Road,,,35 Warwick Road,,SW5 9UL,????,"London,?England",????,GB,-0.193846,51.488975
1080907,FG Property Fulham Broadway,,,"21 Vanston Place, Fulham",,SW6 1AZ,????,"London,?England",????,GB,-0.197498,51.481118
1080912,FG Property Kensington - Hazlitt Road,,,Hazlitt Road,,W14 0JY,????,"London,?England",????,GB,-0.21314,51.497661
1080921,FG Property Earls Court- Castletown Road,,FG????????-????????????????,5 Castletown Road,,W14 9HE,????,"London,?England",????,GB,-0.206621,51.489396
1080935,FG Property Earls Court - Mornington Avenue,,,Mornington Avenue,,W14 8UJ,????,"London,?England",????,GB,-0.205055,51.491854
1090920,Haymarket Apartments,,????????????,6 Torphichen Street,,EH3 8JQ,??????,Scotland,????,GB,-3.214776,55.946911
1092888,Vista Hotel,,??????????,"Castle Buildings, Murray Street",,SA15 1AQ,??????,Wales,????,GB,-4.163104,51.67981
1094033,The Nadler Victoria,,??????????????????,10 Palace Place,,SW1E 5JL,????,"London,?England",????,GB,-0.142727,51.49896
1094899,Mercure Danum Hotel Centre,,????????????????,High Street,,DN1 1DN,????????,"Yorkshire and the Humber,England",????,GB,-1.132952,53.522685
1095025,Classica Apartments Westminster,,????????-????,32 Claverton Street,,SW1V 3AU,????,"London,?England",????,GB,-0.137767,51.486966
1095308,Lace Market Hotel by Compass Hospitality,,??????????????????????????,29-31 High Pavement,,NG1 1HE,??????,"East Midlands,?England",????,GB,-1.144084,52.951157
1098154,Parkstone Guest House,,????????????,Parkstone Road,,BH15 2NZ,????,"South West,?England",????,GB,-1.965892,50.722147
1098355,Saco Covent Garden - Arne Street,,SACO??????????-????????????????,"4 Arne Street, Covent Garden",,WC2E 9NB,????,"London,?England",????,GB,-0.122675,51.514556
1098357,SACO - London Bridge - SE1,,,"Rosler Building, 85 Ewer Street",,SE1 0FT,????,"London,?England",????,GB,-0.098444,51.503905
1100274,Austin David Apartments - The Nest,,?????????????? - ??????,13 Western Gateway,,E16 1AG,????,"London,?England",????,GB,0.020277,51.508362
1100329,Belfast Serviced Apartments,,????????????????????,Belgravia Avenue,,BT9 7BJ,??????????,Northern Ireland,????,GB,-5.944118,54.58415
1100402,Apple Apartments Limehouse,,????????-????????,657-663 Commercial Road,,E14 7LW,????,"London,?England",????,GB,-0.03806,51.512857
1100404,Apple Apartments Paddington Central ,,????????-??????????,27 Sale Place,,W2 1PP,????,"London,?England",????,GB,-0.169963,51.51845
1110476,Telford University Rooms,,????????????????,Shifnal Road,,TF2 9NN,????????,"West Midlands,?England",????,GB,-2.425454,52.683984
1110604,Trivelles Hotel - Manchester - Eccles New Rd,,????????????-????????-????????????,"386-388 Eccles New Road, Salford, Manchester",,M5 5ED,????????,"North West,?England",????,GB,-2.305361,53.482154
1110628,Hostel YHA Blaxhall,,YHA????-????????????,Heath Walk,,IP12 2EA,????????????,East of England,????,GB,1.462536,52.160725
1110721,YHA Boggle Hole,,????????YHA????????,Mill Bank,,YO22 4UQ,??????,"Yorkshire and the Humber,England",????,GB,-0.534351,54.420549
1110728,YHA Brecon Beacons,,YHA????????-????????????,"Brecon, Powys",,LD3 8NH,??????????,Wales,????,GB,-3.490817,51.898592
1110930,Park View House Hotel,,??????????????,14 Hermitage Place,,EH6 8AF,??????,Scotland,????,GB,-3.164548,55.969112
1111912,ARRAN,,????????,"114 North Marine Road, Scarborough",,YO12 7JA,????????,"Yorkshire and the Humber,England",????,GB,-0.403856,54.288891
1112536,YHA Broad Haven,,YHA????????-????????,Millmoor Way,,SA62 3JH,????????,Wales,????,GB,-5.098705,51.784479
1115803,Lucky 8 Hotel,,????8????,York Road,,IG1 3AD,????,"London,?England",????,GB,0.068766,51.559591
1119403,Fair Winds Hotel,,????????,Main Street,,PH23 3AA,????????,Scotland,????,GB,-3.81717,57.281362
1120011,Apple Apartments St Pauls,,??????????????,5 New Bridge Street,,EC4Y 8DU,????,"London,?England",????,GB,-0.104736,51.513746
1120286,Zen Apartments - Excel and O2 Arena,,??????-??????????O2??????,Baltimore Wharf,,E14 9EP,????,"London,?England",????,GB,-0.015109,51.49676
1120289,A Home To Rent at Chelsea - The Chelsea Apartment,,??????????????-??????????,"Flat B, 90 Beaufort Street",,SW3 6BU,????,"London,?England",????,GB,-0.178132,51.486772
1120323,A Home To Rent at Notting Hill ?C Portobello Apartment,,,"Flat 4,56 Saint Stephen's Gardens",,W2 5NJ,????,"London,?England",????,GB,-0.196862,51.518418
1120340,A Home To Rent at Chelsea - The White Apartment,,,"Flat front, 69 Redcliffe Gardens",,SW10 9JJ,????,"London,?England",????,GB,-0.187348,51.486761
1120344,FG Property - Fulham,,,Greyhound Road,,,????,"London,?England",????,GB,-0.216784,51.485578
1120346,FG Property - Greyhound Rd,,,Greyhound Road,,,????,"London,?England",????,GB,-0.212962,51.486125
1120509,FG Property- South Kensington- Onslow Gardens,,FG????????-??????????????????,Onslow Mews West,,SW7 3AF,????,"London,?England",????,GB,-0.177228,51.49138
1120522,Apartment Access West Kensington,,????????-????????,84 North End Road,,,????,"London,?England",????,GB,-0.207062,51.490626
1120545,FG Property - Earls Court - Ongar Road,,,Ongar Road,,SW6 1SJ,????,"London,?England",????,GB,-0.197273,51.484981
1120792,Trivelles Hotel - Bradford - Sunbridge Rd,,????????????-????????-????????,"178 Sunbridge Road, Bradford",,BD1 2RZ,????????,"Yorkshire and the Humber,England",????,GB,-1.764175,53.796585
1121013,Stoneleigh Village,,????????,"Slade Lane, Sidmouth, Devon",,EX10 0PJ,????,"South West,?England",????,GB,-3.184179,50.695493
1133288,Charter House - Shortstay MK Serviced Apartments,,????????-MK??????????????,426 Avebury Boulevard,,MK9 2HS,?????? ??????,"South East,?England",????,GB,-0.75913,52.037855
1133306,Discovery Dock East Apartments,,??????????????,3 South Quay Square,,E14 9RU,????,"London,?England",????,GB,-0.018831,51.501001
1133342,Knaresborough Apartments,,??????????????,"3 Knaresborough Place, Kensington and Chelsea",,SW5 0TN,????,"London,?England",????,GB,-0.191344,51.494142
1133353,London Lifestyle Apartments - Belgravia - Chelsea,,,4 Lyall Street,,SW1X 8DW,????,"London,?England",????,GB,-0.155105,51.496257
1133407,Vizion Serviced Apartments - Shortstay MK,,????????????-MK????????,Merrivale Mews,,MK9 2FE,?????? ??????,"South East,?England",????,GB,-0.761179,52.036271
1133409,South Row Serviced Apartments - Shortstay MK,,??????????????-MK????????,South Row 9,,MK9 3PE,?????? ??????,"South East,?England",????,GB,-0.759741,52.036284
1133490,Waterfront Penthouses,,????????????,Kings Road,,SA1 8AL,??????,Wales,????,GB,-3.927945,51.618007
1134132,The Z Hotel City,,The Z????????,23-28 Fleet Street,,EC4Y 1AA,????,"London,?England",????,GB,-0.107946,51.514295
1135508,Lovat Lane,,????????????,21-22 Lovat Lane,,EC3R 8EB,????,"London,?England",????,GB,-0.084063,51.50975
1135562,St Mary Apartments,,??????????,10 Saint Mary at Hill,,EC3R 8EE,????,"London,?England",????,GB,-0.08371,51.509924
1135805,Holiday Inn Express London - Vauxhall Nine Elms,,,87 SOUTH LAMBETH ROAD,,SW8 1RN,????,,????,GB,-0.12649,51.480806
1136076,London Lifestyle Apartments - Knightsbridge - Harrods,,,50 Hans Place,,SW1X 0LA,????,"London,?England",????,GB,-0.161324,51.498211
1136079,London Lifestyle Apartments - Chelsea,,????????????????-??????,49 Markham Square,,SW3 4XA,????,"London,?England",????,GB,-0.164068,51.489417
1136135,Park Regis Birmingham,,??????????????????,158 Broad Street,,B15 1DT,??????,"West Midlands,?England",????,GB,-1.916882,52.472991
1138461,Luxury Flats in Central London,,????????????,Westbourne garden,,w2 5nr,????,"London,?England",????,GB,-0.188141,51.517062
1138466,Clerkenwell One Apartments,,??????????????????,3 Cyrus Street,,EC1V 0BE,????,"London,?England",????,GB,-0.101737,51.525349
1138473,Exeter Street London Apartment,,??????????????????,18 Exeter Street,,WC2E 7DU,????,"London,?England",????,GB,-0.119534,51.512069
1138525,Stylish Fitzrovia Studios W1,Stylish Fitrovia Studios W1 - London Agent,??????????????????????-W1,Goodge Street,,W1T 1RS,????,"London,?England",????,GB,-0.135861,51.519173
1138528,Veeve Three Bedroom Apartment in Bayswater,,,42 Craven Hill Gardens,,W2 3EA,????,"London,?England",????,GB,-0.182515,51.513125
1138633,Grove Lodge,,????????????????????,11 Lambridge (London Road),,BA1 6BJ,????,"South West,?England",????,GB,-2.359904,51.375801
1139132,Arena House,,??????????,82-84 Duke Street,,L1 5AA,??????,"North West,?England",????,GB,-2.984928,53.402458
1139134,Oliver House,,??????????????,105 Wood Street,,L1 4HY,??????,"North West,?England",????,GB,-2.976512,53.401831
1145731,Claverton Country House Hotel,,????????????????????,Bluemans Lane,,TN33 0SE,????????,"South East,?England",????,GB,0.546334,50.910229
1146866,Quality Hotel Boldon,,????????-????,Boldon Business Park  Witney W,,NE35 9PE,????????,"North East,?England",????,GB,-1.4706,54.944199
1146867,Clarion Collection Harte and Garter Hotel and Spa,,??????????????????????????????,31 High Street,,SL4 1PH,????,"London,?England",????,GB,-0.609033,51.488464
1146868,Clarion Collection Hotel Richmond Gate,,??????????????????????????,152-158 Richmond Hill,,TW10 6RP,????,"London,?England",????,GB,-0.297722,51.451553
1146869,Clarion Collection Hotel Makeney Hall,,??????????????????????????,Makeney  Milford,,DE56 0RS,??????,"East Midlands,?England",????,GB,-1.476849,52.996288
1146870,Clarion Collection Hotel Buckerell Lodge,,????????????????????????????,Topsham Road,,EX2 4SQ,????????,"South West,?England",????,GB,-3.514575,50.711594
1146874,Comfort Hotel Great Yarmouth,,????????-????????,14 Albert Square,,NR30 3JH,????????,East of England,????,GB,1.733799,52.600002
1147066,Veeve Two Bedroom Apartment in Earls Court,,,Bolton Gardens,,SW5 0AQ,????,"London,?England",????,GB,-0.188458,51.490448
1147202,Hilton London Bankside,,??????????-????????,2-8 GREAT SUFFOLK STREET,,,????,"London,?England",????,GB,-0.101361,51.505596
1147216,DoubleTree by Hilton Hotel Woking,,??????????????-????,"Victoria Way, Woking",,GU21 8EW,??????,"South East,?England",????,GB,-0.555714,51.321898
1148450,Veeve 3 Bedroom House on Sandilands Road,,,Sandilands Road,,SW6 2TD,????,"London,?England",????,GB,-0.191471,51.473702
1148451,Pullman Liverpool Hotel,,????????????????,Monarchs Quay,,L3 4FP,??????,"North West,?England",????,GB,-2.98905,53.396336
1148459,Mercure Bristol Grand Hotel,,????????????????????,Broad Street,,,??????????,"South West,?England",????,GB,-2.593505,51.455306
1148462,Veeve Charming 1 Bed just off Kings Road,,,"35 Lower Ground Floor, Redesdale Street",,SW3 4BL,????,"London,?England",????,GB,-0.164416,51.486522
1148652,Mercure Liverpool Atlantic Tower Hotel,,??????????????????????,Rumford Place,,L3 9AG,??????,"North West,?England",????,GB,-2.993601,53.407647
1148658,Mercure Daventry Court Hotel and Spa,,????????????????????????,Sedgemoor Way,,NN110SG,??????,"East Midlands,?England",????,GB,-1.164335,52.277966
1148659,Mercure Dartford Brands Hatch Hotel & Spa,,??????????????????????????????????,Brands Hatch,,DA3 8PE,??????????,"South East,?England",????,GB,0.25338,51.35885
1148660,Mercure Warwickshire Walton Hall Hotel & Spa,,????????????????????????????,Walton,,CV35 9HU,??????????????????,"West Midlands,?England",????,GB,-1.582747,52.169574
1148671,ibis Styles Manchester Portland,Portland Hotel by Accor,??????????????????????????????,3- 5 Portland Street,,M1 6DP,????????,"North West,?England",????,GB,-2.235388,53.48029
1148675,Mercure Aberdeen Caledonian Hotel,,????????????????????,Union Terrace,,AB10 1WE,??????,Scotland,????,GB,-2.103625,57.146197
1148722,Mercure St Albans The Noke,,????????-??????????????,Watford Road,,AL23DS,????,"London,?England",????,GB,-0.365146,51.721057
1150330,Central London Zone 2 Apartment,,????????2??????,Ernest Street,,E1 4QX,????,"London,?England",????,GB,-0.043818,51.521748
1154285,Belvedere Royal Victoria Docks Apartments,,??????????????????????????????,18 Western Gateway,,E16 1BL,????,"London,?England",????,GB,0.018582,51.508278
1154286,Mercure Exeter Rougemont Hotel,,??????????????????????,Queen Street,,EX4 3SP,????????,"South West,?England",????,GB,-3.533297,50.72564
1154321,Heartland Property Welbeck Apartment,,????????????????????????,134 Welbeck Road Harrow,,HA2 0RX,????,"London,?England",????,GB,-0.360047,51.571408
1155233,Belvedere Olympic One Eighty Apartments,,????????????????????????????,High Street,,E15 2LS,????,"London,?England",????,GB,-0.005795,51.535855
1155237,Belvedere Stratford City Edge Apartment,,????????????????????????????????,1 Lett Road,,E15 2HP,????,"London,?England",????,GB,-0.002631,51.538301
1155242,Belvedere Kings Cross Apartments,,??????????????????????,137 King's Cross Road,,WC1X 9BJ,????,"London,?England",????,GB,-0.116105,51.529522
1155679,Wilson House,Wilson House Hostel,??????????,38-76 Sussex Gardens,,W2 1UF,????,"London,?England",????,GB,-0.170094,51.517005
1155700,SACO Tower Hill - Leman St,,,99 Leman St,,E1 8GH,????,"London,?England",????,GB,-0.069105,51.512131
1155703,SACO Aldgate - Altitude,,SACO??????????-??????????????,"71 Alie St, Aldgate",,E1 8NF,????,"London,?England",????,GB,-0.069928,51.514474
1155872,SACO Reading - Clipper House,,SACO??????????-????????????,62-66 London Street,,RG1 4SJ,????,"South East,?England",????,GB,-0.967885,51.451367
1156034,LAK Serviced Apartments,,LAK??????????,3-4 Ashburn Gardens,,SW7 4DG,????,"London,?England",????,GB,-0.185956,51.493979
1156346,Abingdon Guest Lodge,,??????????????,"20 west street,RYDE,ISLE OF WIGHT",,PO33 2QQ,????????????,"South East,?England",????,GB,-1.162204,50.728761
1156601,FG Property Earls Court - Ongard Rd II,,FG????????-??????????????2,Ongar Road,,SW6 1RJ,????,"London,?England",????,GB,-0.19771,51.485736
1156605,FG Property - Chelsea - Cathcart Road,,FG????-????????????????,Cathcart Road,,SW10 9JQ,????,"London,?England",????,GB,-0.185671,51.486268
1156606,FG Property - Earls Court - Trebovir Road,,FG????-??????????????????,Templeton Place,,SW5 9NB,????,"London,?England",????,GB,-0.195141,51.491927
1156607,FG Property - Earls Court Ongar Road III,,FG????????-??????????????3,Ongar Road,,SW6 1SL,????,"London,?England",????,GB,-0.197373,51.485475
1156610,FG Property - Earls Court - Ongar Rd IV,,FG????????-??????????????4,Ongar Road,,SW6 1SL,????,"London,?England",????,GB,-0.197373,51.485475
1156612,FG Property - Earls Court - Ongar Road V,,,Ongar Road,,SW6 1SL,????,"London,?England",????,GB,-0.197373,51.485475
1156935,Palm Court Hotel Aberdeen,,??????????????????,81 Seafield Road,,AB15 7YK,??????,Scotland,????,GB,-2.144866,57.133817
1156949,Windsor Guest House,The Windsor Townhouse,????????,69 Great Pulteney Street,,BA2 4DL,????,"South West,?England",????,GB,-2.355001,51.384025
1156951,Imperial College 170 Queens Gate,,,Rsm Building Dept of Bioe,,SW7 2AZ,????,"London,?England",????,GB,-0.179279,51.497881
1156969,Cuba Apartments London,,????????????,20 Cuba Street,,E14 8LD,????,"London,?England",????,GB,-0.023891,51.501243
1157085,Uber Stunning Georgian Conversion Apartment,,,Emperor's Gate,,SW7 4HH,????,"London,?England",????,GB,-0.185611,51.495763
1157090,Uber Trafalgar Square Penthouse,,,1-3 Spring Gardens,,SW1A 2BB,????,"London,?England",????,GB,-0.128896,51.507291
1157091,Uber Dreamy Lovers Retreat,,,Flat 6 Emperor's Gate,,SW7 4HH,????,"London,?England",????,GB,-0.185611,51.495763
1157093,Uber Luxury Covent Garden Loft Apartment,,,Shelton Street,,WC2H 9HE,????,"London,?England",????,GB,-0.124028,51.514596
1157094,Uber Embankment Pier Apartment,,,27 - 29 John Adam Street,,WC2N 6AS,????,"London,?England",????,GB,-0.123962,51.50848
1157095,Uber Affluent Terraced Apartment in Kensington,,,Emperor's Gate,,SW7 4HH,????,"London,?England",????,GB,-0.185611,51.495763
1157096,Uber Ultra Modern Conversion in Kensington Apartment,,,Emperor's Gate,,SW7 4HH,????,"London,?England",????,GB,-0.185611,51.495763
1157097,Uber Emperors Gate Townhouse,,,Emperor's Gate,,SW7 4HH,????,"London,?England",????,GB,-0.185611,51.495763
1157100,Uber Phoenix Theatre House,,,104 - 110 Charing Cross Road,,WC2H 0JG,????,"London,?England",????,GB,-0.129485,51.514377
1157101,Uber Historic Light and Lofty Apartment,,,30 Tavistock Street,,WC2E 7PB,????,"London,?England",????,GB,-0.120108,51.51215
1157105,Uber Leicester Square Loft Apartment,,,"Flat 6, Panton Street",,SW1Y 4SW,????,"London,?England",????,GB,-0.131942,51.509273
